respondent_id,brand_origin,body_type,engine,price,rating
R0182,Domestic,SUV,Petrol,"$45,000",3
R0183,European,Sedan,Hybrid,"$45,000",5
R0183,European,SUV,Petrol,"$25,000",7
R0183,Asian,Sedan,Hybrid,"$45,000",6
R0183,European,Compact,Hybrid,"$35,000",7
R0183,Domestic,SUV,Electric,"$45,000",7
R0183,Asian,Sedan,Petrol,"$35,000",2
R0183,Domestic,SUV,Hybrid,"$35,000",5
R0183,European,SUV,Petrol,"$35,000",7
R0183,Asian,SUV,Petrol,"$45,000",5
R0183,Asian,Sedan,Hybrid,"$35,000",4
R0183,European,SUV,Hybrid,"$35,000",7
R0183,European,Sedan,Electric,"$45,000",4
R0183,European,SUV,Electric,"$35,000",8
R0183,Asian,SUV,Hybrid,"$45,000",7
R0183,Asian,SUV,Electric,"$45,000",8
R0183,Domestic,Sedan,Hybrid,"$25,000",6
R0184,Asian,SUV,Petrol,"$45,000",6
R0184,Asian,Sedan,Electric,"$45,000",5
R0184,European,Compact,Electric,"$45,000",2
R0184,European,Sedan,Hybrid,"$35,000",7
R0184,Asian,Compact,Hybrid,"$25,000",7
R0184,Asian,SUV,Hybrid,"$35,000",8
R0184,Asian,SUV,Electric,"$45,000",3
R0184,Domestic,Compact,Electric,"$35,000",5
R0184,Domestic,Sedan,Electric,"$25,000",7
R0184,Domestic,SUV,Electric,"$45,000",5
R0184,Domestic,Compact,Petrol,"$25,000",7
R0184,Domestic,Sedan,Petrol,"$45,000",6
R0184,Domestic,Sedan,Hybrid,"$35,000",7
R0184,European,SUV,Petrol,"$35,000",6
R0184,Domestic,SUV,Petrol,"$45,000",6
R0184,Domestic,Sedan,Hybrid,"$45,000",5
R0185,Asian,Sedan,Hybrid,"$45,000",6
R0185,Domestic,Compact,Petrol,"$25,000",5
R0185,Asian,Compact,Petrol,"$45,000",3
R0185,Domestic,Compact,Electric,"$35,000",5
R0185,Asian,SUV,Petrol,"$25,000",5
R0185,Domestic,Compact,Petrol,"$45,000",2
R0185,Domestic,SUV,Hybrid,"$35,000",7
R0185,Domestic,Sedan,Hybrid,"$35,000",6
R0185,Domestic,SUV,Electric,"$25,000",8
R0185,Asian,Compact,Electric,"$25,000",6
R0185,Asian,Compact,Petrol,"$35,000",2
R0185,European,Compact,Electric,"$35,000",7
R0185,European,SUV,Petrol,"$35,000",7
R0185,European,Compact,Electric,"$25,000",10
R0185,Asian,SUV,Electric,"$45,000",7
R0185,Domestic,Sedan,Petrol,"$25,000",3
R0186,Domestic,Sedan,Hybrid,"$45,000",6
R0186,Domestic,Compact,Electric,"$45,000",4
R0186,Domestic,Compact,Electric,"$35,000",4
R0186,Domestic,Sedan,Petrol,"$25,000",8
R0186,Asian,Sedan,Hybrid,"$35,000",6
R0186,Domestic,Sedan,Electric,"$25,000",8
R0186,Domestic,SUV,Hybrid,"$25,000",9
R0186,Asian,SUV,Petrol,"$25,000",7
R0186,European,SUV,Hybrid,"$35,000",6
R0186,Asian,Compact,Petrol,"$35,000",4
R0186,Asian,Compact,Petrol,"$25,000",7
R0186,Domestic,Compact,Hybrid,"$25,000",6
R0186,European,Compact,Petrol,"$25,000",10
R0186,Domestic,Sedan,Petrol,"$35,000",7
R0186,Domestic,Sedan,Hybrid,"$35,000",6
R0186,Domestic,Compact,Hybrid,"$35,000",5
R0187,Asian,Sedan,Petrol,"$25,000",7
R0187,Domestic,SUV,Petrol,"$35,000",5
R0187,Asian,Compact,Electric,"$25,000",5
R0187,Domestic,Sedan,Petrol,"$35,000",6
R0187,Asian,Sedan,Electric,"$25,000",5
R0187,European,Sedan,Hybrid,"$25,000",7
R0187,Domestic,SUV,Hybrid,"$35,000",7
R0187,Asian,SUV,Hybrid,"$45,000",5
R0187,Domestic,Compact,Electric,"$35,000",3
R0187,European,Sedan,Petrol,"$35,000",6
R0187,European,Sedan,Petrol,"$25,000",8
R0187,Asian,Sedan,Electric,"$35,000",5
R0187,Domestic,SUV,Electric,"$25,000",7
R0187,European,Compact,Electric,"$25,000",4
R0187,Asian,SUV,Petrol,"$45,000",4
R0187,European,Sedan,Electric,"$45,000",5
R0188,Domestic,Sedan,Electric,"$35,000",5
R0188,Asian,Sedan,Electric,"$45,000",5
R0188,Asian,Sedan,Petrol,"$45,000",4
R0188,Asian,Sedan,Hybrid,"$45,000",5
R0188,Domestic,Compact,Electric,"$35,000",6
R0188,Asian,SUV,Electric,"$25,000",9
R0188,European,Sedan,Hybrid,"$45,000",5
R0188,Domestic,SUV,Electric,"$45,000",7
R0188,Asian,Sedan,Electric,"$35,000",6
R0188,Domestic,Sedan,Electric,"$45,000",6
R0188,European,Compact,Hybrid,"$35,000",4
R0188,European,Compact,Petrol,"$35,000",3
R0188,Domestic,SUV,Electric,"$25,000",8
R0188,Domestic,Compact,Electric,"$45,000",4
R0188,Domestic,Sedan,Hybrid,"$25,000",7
R0188,Asian,Compact,Hybrid,"$45,000",2
R0189,European,Compact,Electric,"$45,000",8
R0189,European,Sedan,Hybrid,"$25,000",7
R0189,Domestic,SUV,Petrol,"$45,000",3
R0189,European,SUV,Petrol,"$45,000",5
R0189,European,Sedan,Petrol,"$25,000",5
R0189,Domestic,Sedan,Petrol,"$25,000",5
R0189,Asian,SUV,Petrol,"$45,000",3
R0189,Domestic,SUV,Electric,"$45,000",9
R0189,Domestic,Sedan,Electric,"$45,000",6
R0189,European,Compact,Petrol,"$25,000",5
R0189,Asian,Sedan,Electric,"$35,000",7
R0189,Domestic,SUV,Hybrid,"$35,000",8
R0189,Asian,Sedan,Petrol,"$35,000",1
R0189,Asian,SUV,Hybrid,"$35,000",5
R0189,Domestic,Compact,Petrol,"$25,000",4
R0189,Asian,SUV,Petrol,"$35,000",3
R0190,Domestic,Sedan,Electric,"$25,000",9
R0190,Domestic,SUV,Electric,"$35,000",6
R0190,Asian,Compact,Petrol,"$25,000",8
R0190,European,Compact,Petrol,"$25,000",7
R0190,European,SUV,Hybrid,"$45,000",5
R0190,European,Sedan,Petrol,"$35,000",6
R0190,European,Compact,Hybrid,"$45,000",2
R0190,European,Compact,Electric,"$35,000",2
R0190,European,SUV,Hybrid,"$35,000",5
R0190,Domestic,Compact,Hybrid,"$35,000",6
R0190,Asian,Sedan,Electric,"$35,000",5
R0190,Asian,SUV,Electric,"$35,000",3
R0190,Asian,Sedan,Hybrid,"$35,000",5
R0190,Domestic,SUV,Petrol,"$25,000",10
R0190,Domestic,Sedan,Electric,"$45,000",3
R0190,Asian,Compact,Petrol,"$35,000",3
R0191,Domestic,Compact,Electric,"$35,000",4
R0191,European,SUV,Hybrid,"$25,000",5
R0191,Asian,SUV,Hybrid,"$35,000",5
R0191,Asian,SUV,Electric,"$25,000",4
R0191,Domestic,Compact,Petrol,"$25,000",6
R0191,Domestic,Compact,Hybrid,"$45,000",4
R0191,Domestic,SUV,Hybrid,"$25,000",7
R0191,Asian,Compact,Electric,"$25,000",6
R0191,Domestic,Compact,Hybrid,"$25,000",8
R0191,Domestic,Sedan,Hybrid,"$25,000",7
R0191,Asian,Sedan,Hybrid,"$35,000",6
R0191,European,SUV,Electric,"$35,000",4
R0191,European,Sedan,Hybrid,"$35,000",7
R0191,Domestic,Sedan,Petrol,"$35,000",7
R0191,Asian,Compact,Electric,"$35,000",4
R0191,European,SUV,Hybrid,"$35,000",6
R0192,Asian,Compact,Hybrid,"$45,000",4
R0192,Asian,SUV,Petrol,"$45,000",5
R0192,Asian,Compact,Electric,"$35,000",2
R0192,European,Sedan,Petrol,"$25,000",7
R0192,Domestic,SUV,Electric,"$45,000",5
R0192,Asian,SUV,Hybrid,"$25,000",8
R0192,Domestic,Sedan,Petrol,"$35,000",5
R0192,European,Sedan,Electric,"$25,000",7
R0192,European,Compact,Hybrid,"$25,000",5
R0192,Asian,Compact,Hybrid,"$35,000",4
R0192,European,SUV,Electric,"$45,000",6
R0192,Domestic,SUV,Petrol,"$45,000",6
R0192,European,Compact,Electric,"$25,000",7
R0192,Domestic,Sedan,Petrol,"$25,000",8
R0192,European,Sedan,Electric,"$45,000",2
R0192,Domestic,SUV,Hybrid,"$35,000",7
R0193,Domestic,SUV,Petrol,"$35,000",7
R0193,Domestic,Compact,Electric,"$35,000",6
R0193,European,Sedan,Hybrid,"$45,000",4
R0193,Domestic,Compact,Hybrid,"$45,000",8
R0193,European,Compact,Petrol,"$45,000",9
R0193,Asian,Compact,Hybrid,"$35,000",4
R0193,European,Sedan,Hybrid,"$35,000",5
R0193,European,Sedan,Hybrid,"$25,000",8
R0193,Asian,Compact,Hybrid,"$25,000",6
R0193,Domestic,Compact,Petrol,"$45,000",7
R0193,Asian,SUV,Petrol,"$35,000",4
R0193,European,Sedan,Electric,"$45,000",3
R0193,Asian,Sedan,Hybrid,"$45,000",2
R0193,European,SUV,Hybrid,"$45,000",7
R0193,European,Compact,Electric,"$25,000",7
R0193,Domestic,Compact,Hybrid,"$25,000",10
R0194,European,Sedan,Electric,"$45,000",5
R0194,European,Compact,Hybrid,"$45,000",3
R0194,Asian,Compact,Petrol,"$35,000",4
R0194,Asian,SUV,Petrol,"$25,000",6
R0194,Domestic,Sedan,Petrol,"$45,000",5
R0194,Domestic,SUV,Petrol,"$35,000",7
R0194,Domestic,Sedan,Electric,"$45,000",6
R0194,Domestic,Sedan,Electric,"$25,000",7
R0194,Asian,SUV,Hybrid,"$45,000",4
R0194,European,Compact,Petrol,"$45,000",4
R0194,Domestic,Compact,Hybrid,"$45,000",5
R0194,Domestic,Compact,Electric,"$45,000",4
R0194,Asian,SUV,Petrol,"$45,000",5
R0194,European,Sedan,Electric,"$25,000",8
R0194,Domestic,SUV,Hybrid,"$45,000",6
R0194,European,SUV,Petrol,"$45,000",5
R0195,Domestic,Sedan,Hybrid,"$25,000",8
R0195,Asian,Compact,Hybrid,"$35,000",5
R0195,Domestic,SUV,Electric,"$25,000",8
R0195,European,SUV,Electric,"$45,000",7
R0195,European,SUV,Electric,"$25,000",10
R0195,European,Compact,Petrol,"$45,000",4
R0195,Domestic,SUV,Electric,"$45,000",4
R0195,European,SUV,Hybrid,"$35,000",8
R0195,European,Sedan,Electric,"$35,000",6
R0195,European,Sedan,Electric,"$45,000",7
R0195,European,SUV,Hybrid,"$25,000",9
R0195,Domestic,Compact,Petrol,"$35,000",2
R0195,Asian,Compact,Petrol,"$35,000",2
R0195,European,Compact,Hybrid,"$35,000",8
R0195,Asian,SUV,Electric,"$25,000",8
R0195,Asian,Sedan,Hybrid,"$45,000",6
R0196,Asian,Compact,Hybrid,"$25,000",5
R0196,Domestic,Sedan,Electric,"$45,000",2
R0196,Domestic,Compact,Electric,"$35,000",3
R0196,Domestic,Compact,Electric,"$25,000",5
R0196,European,Sedan,Petrol,"$45,000",5
R0196,Domestic,Sedan,Petrol,"$35,000",4
R0196,European,Compact,Petrol,"$45,000",2
R0196,European,SUV,Hybrid,"$45,000",5
R0196,Domestic,Compact,Hybrid,"$25,000",7
R0196,Asian,SUV,Electric,"$25,000",6
R0196,European,SUV,Petrol,"$35,000",8
R0196,European,SUV,Electric,"$25,000",7
R0196,European,SUV,Electric,"$35,000",6
R0196,Domestic,SUV,Petrol,"$45,000",6
R0196,European,Compact,Electric,"$45,000",2
R0196,Domestic,Compact,Petrol,"$45,000",2
R0197,European,Sedan,Hybrid,"$45,000",5
R0197,Asian,Sedan,Hybrid,"$35,000",6
R0197,Domestic,Compact,Hybrid,"$25,000",3
R0197,European,Compact,Petrol,"$35,000",5
R0197,Asian,Sedan,Electric,"$45,000",4
R0197,European,SUV,Electric,"$35,000",10
R0197,European,SUV,Electric,"$45,000",7
R0197,Asian,Compact,Electric,"$35,000",5
R0197,Domestic,Sedan,Petrol,"$25,000",1
R0197,European,Sedan,Electric,"$35,000",7
R0197,Domestic,Sedan,Hybrid,"$25,000",4
R0197,Domestic,Compact,Electric,"$25,000",5
R0197,Asian,SUV,Electric,"$45,000",5
R0197,Asian,Compact,Petrol,"$25,000",3
R0197,Asian,Compact,Petrol,"$45,000",1
R0197,Asian,SUV,Electric,"$25,000",5
R0198,European,Sedan,Hybrid,"$25,000",9
R0198,European,SUV,Electric,"$45,000",2
R0198,European,Compact,Electric,"$35,000",2
R0198,Asian,SUV,Hybrid,"$35,000",5
R0198,Domestic,SUV,Hybrid,"$45,000",5
R0198,Domestic,SUV,Hybrid,"$35,000",8
R0198,European,SUV,Hybrid,"$45,000",4
R0198,European,Sedan,Hybrid,"$45,000",3
R0198,Asian,Sedan,Petrol,"$45,000",2
R0198,Asian,Sedan,Hybrid,"$25,000",7
R0198,Domestic,Sedan,Petrol,"$25,000",8
R0198,Asian,SUV,Electric,"$35,000",5
R0198,Asian,Compact,Electric,"$25,000",4
R0198,Asian,Compact,Petrol,"$35,000",3
R0198,Asian,Sedan,Electric,"$35,000",5
R0198,European,Compact,Petrol,"$35,000",2
R0199,Asian,Compact,Hybrid,"$35,000",5
R0199,Asian,Compact,Hybrid,"$45,000",4
R0199,Asian,Sedan,Petrol,"$45,000",4
R0199,Domestic,SUV,Hybrid,"$45,000",3
R0199,European,Compact,Electric,"$35,000",7
R0199,European,Compact,Hybrid,"$25,000",5
R0199,European,SUV,Petrol,"$35,000",4
R0199,European,Sedan,Hybrid,"$45,000",2
R0199,Asian,SUV,Electric,"$25,000",8
R0199,European,Compact,Electric,"$45,000",4
R0199,Domestic,Sedan,Electric,"$25,000",8
R0199,Asian,Compact,Electric,"$25,000",7
R0199,European,SUV,Petrol,"$25,000",4
R0199,Domestic,SUV,Petrol,"$35,000",3
R0199,Asian,Compact,Electric,"$45,000",3
R0199,Domestic,Sedan,Electric,"$45,000",4
R0200,Domestic,SUV,Hybrid,"$35,000",4
R0200,Domestic,Sedan,Hybrid,"$25,000",7
R0200,Asian,Sedan,Petrol,"$35,000",3
R0200,Asian,Sedan,Hybrid,"$35,000",5
R0200,Domestic,Sedan,Electric,"$35,000",5
R0200,Domestic,Sedan,Electric,"$45,000",6
R0200,Asian,SUV,Electric,"$45,000",7
R0200,Asian,SUV,Electric,"$25,000",9
R0200,European,Sedan,Hybrid,"$45,000",5
R0200,Asian,SUV,Hybrid,"$35,000",6
R0200,Asian,Compact,Electric,"$25,000",9
R0200,Domestic,Sedan,Petrol,"$35,000",2
R0200,European,SUV,Electric,"$45,000",8
R0200,Asian,Compact,Petrol,"$45,000",5
R0200,Asian,SUV,Petrol,"$35,000",3
R0200,Asian,Sedan,Electric,"$35,000",8
R0201,European,SUV,Hybrid,"$25,000",9
R0201,European,Sedan,Hybrid,"$45,000",4
R0201,European,Compact,Hybrid,"$45,000",4
R0201,European,Compact,Petrol,"$25,000",6
R0201,Asian,SUV,Petrol,"$25,000",7
R0201,Domestic,Compact,Petrol,"$25,000",9
R0201,Asian,Sedan,Hybrid,"$45,000",2
R0201,European,Compact,Hybrid,"$35,000",4
R0201,European,Sedan,Electric,"$45,000",3
R0201,European,SUV,Electric,"$45,000",3
R0201,Domestic,Compact,Hybrid,"$45,000",4
R0201,Domestic,SUV,Petrol,"$35,000",7
R0201,Domestic,SUV,Hybrid,"$35,000",6
R0201,Asian,Sedan,Electric,"$25,000",4
R0201,Domestic,Compact,Electric,"$35,000",4
R0201,Asian,Sedan,Petrol,"$35,000",5
R0202,Asian,SUV,Petrol,"$25,000",9
R0202,Asian,Sedan,Petrol,"$35,000",6
R0202,European,SUV,Petrol,"$45,000",4
R0202,Asian,Sedan,Petrol,"$45,000",4
R0202,Asian,SUV,Electric,"$35,000",3
R0202,European,Sedan,Petrol,"$35,000",7
R0202,Domestic,SUV,Electric,"$35,000",5
R0202,Asian,Sedan,Petrol,"$25,000",9
R0202,European,Sedan,Electric,"$25,000",6
R0202,European,SUV,Hybrid,"$35,000",6
R0202,Asian,Compact,Petrol,"$25,000",8
R0202,Domestic,Compact,Petrol,"$45,000",5
R0202,Domestic,Sedan,Hybrid,"$25,000",9
R0202,Domestic,SUV,Hybrid,"$45,000",6
R0202,Domestic,Sedan,Hybrid,"$35,000",7
R0202,Domestic,Compact,Hybrid,"$25,000",8
R0203,European,SUV,Petrol,"$45,000",5
R0203,European,SUV,Hybrid,"$45,000",2
R0203,Domestic,SUV,Petrol,"$45,000",4
R0203,Domestic,SUV,Hybrid,"$35,000",6
R0203,Asian,SUV,Hybrid,"$35,000",6
R0203,Domestic,Compact,Hybrid,"$45,000",4
R0203,European,Compact,Hybrid,"$45,000",3
R0203,Asian,Sedan,Petrol,"$45,000",6
R0203,Domestic,Sedan,Hybrid,"$35,000",6
R0203,European,Sedan,Electric,"$45,000",3
R0203,Asian,SUV,Electric,"$45,000",5
R0203,Domestic,SUV,Hybrid,"$25,000",10
R0203,Domestic,SUV,Electric,"$35,000",4
R0203,Domestic,Compact,Petrol,"$45,000",6
R0203,European,Compact,Hybrid,"$25,000",6
R0203,European,Sedan,Petrol,"$25,000",9
R0204,European,Compact,Electric,"$25,000",4
R0204,Asian,Sedan,Hybrid,"$25,000",7
R0204,Domestic,SUV,Hybrid,"$25,000",7
R0204,Domestic,Sedan,Electric,"$45,000",3
R0204,Asian,Sedan,Petrol,"$45,000",5
R0204,European,SUV,Petrol,"$25,000",8
R0204,Domestic,Compact,Electric,"$45,000",2
R0204,Asian,SUV,Petrol,"$25,000",6
R0204,European,Sedan,Electric,"$35,000",4
R0204,European,Sedan,Petrol,"$25,000",7
R0204,Asian,Sedan,Petrol,"$35,000",5
R0204,Domestic,Sedan,Electric,"$35,000",6
R0204,European,SUV,Electric,"$35,000",6
R0204,Asian,SUV,Electric,"$35,000",4
R0204,European,Sedan,Petrol,"$35,000",8
R0204,Asian,Compact,Electric,"$45,000",1
R0205,Domestic,Compact,Electric,"$25,000",7
R0205,European,Sedan,Petrol,"$25,000",9
R0205,Asian,SUV,Electric,"$45,000",3
R0205,Domestic,SUV,Hybrid,"$25,000",8
R0205,Asian,Sedan,Hybrid,"$35,000",6
R0205,European,SUV,Hybrid,"$35,000",7
R0205,Asian,Compact,Electric,"$25,000",9
R0205,Domestic,Sedan,Electric,"$25,000",8
R0205,European,Compact,Petrol,"$25,000",7
R0205,European,SUV,Electric,"$45,000",2
R0205,Asian,Compact,Hybrid,"$25,000",9
R0205,European,Sedan,Hybrid,"$25,000",8
R0205,Asian,Sedan,Electric,"$45,000",4
R0205,Domestic,Sedan,Hybrid,"$45,000",5
R0205,Asian,SUV,Petrol,"$35,000",7
R0205,Asian,Sedan,Hybrid,"$45,000",6
R0206,Asian,SUV,Electric,"$35,000",5
R0206,Asian,Compact,Hybrid,"$35,000",2
R0206,European,Sedan,Electric,"$25,000",10
R0206,Domestic,Sedan,Petrol,"$25,000",9
R0206,Asian,SUV,Hybrid,"$25,000",8
R0206,Domestic,Compact,Petrol,"$25,000",8
R0206,European,Sedan,Electric,"$35,000",7
R0206,Domestic,SUV,Hybrid,"$35,000",6
R0206,Domestic,SUV,Hybrid,"$45,000",5
R0206,European,SUV,Petrol,"$25,000",10
R0206,European,Sedan,Hybrid,"$35,000",6
R0206,Asian,Sedan,Electric,"$45,000",4
R0206,Domestic,Sedan,Hybrid,"$45,000",6
R0206,Domestic,Compact,Hybrid,"$45,000",3
R0206,European,SUV,Electric,"$45,000",5
R0206,European,Sedan,Electric,"$45,000",7
R0207,Asian,Sedan,Electric,"$45,000",1
R0207,European,SUV,Hybrid,"$45,000",5
R0207,European,Compact,Electric,"$35,000",2
R0207,Asian,SUV,Petrol,"$35,000",6
R0207,European,SUV,Electric,"$45,000",4
R0207,Domestic,SUV,Electric,"$25,000",9
R0207,European,SUV,Petrol,"$45,000",5
R0207,Domestic,Compact,Hybrid,"$35,000",7
R0207,European,Compact,Hybrid,"$25,000",8
R0207,European,Sedan,Hybrid,"$45,000",3
R0207,European,Compact,Petrol,"$35,000",7
R0207,Domestic,Compact,Electric,"$45,000",3
R0207,Asian,SUV,Hybrid,"$25,000",8
R0207,Domestic,Sedan,Petrol,"$35,000",7
R0207,Asian,Compact,Petrol,"$45,000",4
R0207,Domestic,Sedan,Hybrid,"$25,000",6
R0208,Domestic,Compact,Electric,"$45,000",3
R0208,Domestic,Compact,Hybrid,"$35,000",3
R0208,Asian,Compact,Electric,"$35,000",2
R0208,Domestic,SUV,Petrol,"$25,000",9
R0208,Asian,Sedan,Electric,"$45,000",4
R0208,Domestic,SUV,Electric,"$45,000",3
R0208,European,Compact,Electric,"$35,000",3
R0208,Domestic,Sedan,Petrol,"$25,000",10
R0208,Domestic,Compact,Petrol,"$25,000",7
R0208,Asian,Compact,Hybrid,"$45,000",4
R0208,Asian,Sedan,Petrol,"$35,000",6
R0208,Domestic,Sedan,Electric,"$25,000",8
R0208,European,SUV,Hybrid,"$45,000",4
R0208,Asian,Sedan,Hybrid,"$35,000",2
R0208,Asian,Sedan,Hybrid,"$45,000",4
R0208,Domestic,Sedan,Electric,"$35,000",7
R0209,European,SUV,Petrol,"$25,000",6
R0209,Asian,Compact,Petrol,"$45,000",6
R0209,European,Sedan,Hybrid,"$45,000",5
R0209,Domestic,SUV,Hybrid,"$45,000",5
R0209,Domestic,Compact,Hybrid,"$25,000",7
R0209,European,Compact,Electric,"$45,000",5
R0209,Domestic,Compact,Electric,"$35,000",4
R0209,Domestic,Compact,Electric,"$25,000",9
R0209,Domestic,SUV,Petrol,"$35,000",5
R0209,European,Compact,Electric,"$35,000",5
R0209,European,Compact,Hybrid,"$45,000",3
R0209,Domestic,Sedan,Hybrid,"$25,000",7
R0209,Domestic,SUV,Electric,"$45,000",1
R0209,European,Compact,Petrol,"$35,000",7
R0209,European,Sedan,Electric,"$35,000",5
R0209,European,Sedan,Electric,"$25,000",6
R0210,European,SUV,Hybrid,"$35,000",6
R0210,European,Sedan,Petrol,"$35,000",6
R0210,Domestic,SUV,Petrol,"$45,000",5
R0210,European,Compact,Electric,"$45,000",2
R0210,Asian,SUV,Hybrid,"$35,000",5
R0210,Domestic,Sedan,Electric,"$45,000",2
R0210,Domestic,Sedan,Electric,"$35,000",4
R0210,Asian,Sedan,Petrol,"$25,000",7
R0210,European,Compact,Electric,"$25,000",4
R0210,Domestic,SUV,Hybrid,"$45,000",5
R0210,Domestic,SUV,Petrol,"$25,000",9
R0210,Domestic,Compact,Electric,"$35,000",4
R0210,Asian,Compact,Hybrid,"$45,000",3
R0210,Domestic,Sedan,Petrol,"$35,000",7
R0210,Asian,Compact,Hybrid,"$25,000",8
R0210,European,Compact,Hybrid,"$35,000",4
R0211,Domestic,Compact,Electric,"$35,000",6
R0211,Asian,Sedan,Petrol,"$45,000",5
R0211,European,Compact,Hybrid,"$25,000",7
R0211,Asian,Sedan,Hybrid,"$35,000",6
R0211,Asian,Compact,Hybrid,"$45,000",3
R0211,Asian,SUV,Petrol,"$25,000",8
R0211,European,SUV,Electric,"$35,000",7
R0211,Domestic,SUV,Electric,"$35,000",6
R0211,European,Compact,Electric,"$45,000",5
R0211,Domestic,SUV,Electric,"$45,000",5
R0211,Asian,Sedan,Electric,"$35,000",5
R0211,Asian,Compact,Petrol,"$35,000",6
R0211,Asian,Sedan,Electric,"$45,000",5
R0211,Domestic,Sedan,Petrol,"$45,000",5
R0211,European,SUV,Petrol,"$35,000",6
R0211,European,Sedan,Petrol,"$45,000",4
R0212,Asian,Compact,Petrol,"$25,000",3
R0212,Domestic,SUV,Hybrid,"$25,000",7
R0212,European,Sedan,Petrol,"$45,000",2
R0212,Domestic,Compact,Hybrid,"$45,000",4
R0212,Asian,SUV,Hybrid,"$45,000",4
R0212,Domestic,Compact,Petrol,"$35,000",3
R0212,European,SUV,Petrol,"$35,000",6
R0212,Asian,SUV,Electric,"$35,000",8
R0212,Domestic,Compact,Electric,"$45,000",4
R0212,European,SUV,Electric,"$35,000",10
R0212,Asian,Compact,Electric,"$45,000",6
R0212,Domestic,Compact,Electric,"$35,000",9
R0212,Domestic,Compact,Electric,"$25,000",7
R0212,European,Sedan,Electric,"$25,000",6
R0212,Domestic,Sedan,Electric,"$45,000",4
R0212,Domestic,SUV,Hybrid,"$45,000",4
R0213,Domestic,SUV,Electric,"$25,000",10
R0213,Asian,Sedan,Electric,"$45,000",4
R0213,European,Sedan,Hybrid,"$45,000",6
R0213,Domestic,Sedan,Electric,"$35,000",5
R0213,Asian,Sedan,Petrol,"$45,000",4
R0213,Asian,SUV,Electric,"$25,000",7
R0213,Asian,Compact,Electric,"$25,000",7
R0213,European,SUV,Electric,"$45,000",3
R0213,Domestic,Compact,Petrol,"$45,000",5
R0213,European,Sedan,Petrol,"$35,000",7
R0213,Asian,Compact,Electric,"$45,000",3
R0213,European,Sedan,Petrol,"$25,000",10
R0213,Asian,SUV,Electric,"$35,000",4
R0213,European,SUV,Hybrid,"$45,000",6
R0213,European,Sedan,Petrol,"$45,000",5
R0213,Asian,SUV,Petrol,"$45,000",3
R0214,Asian,Sedan,Hybrid,"$45,000",4
R0214,European,SUV,Electric,"$25,000",9
R0214,European,SUV,Petrol,"$35,000",6
R0214,European,Compact,Petrol,"$35,000",4
R0214,European,Sedan,Hybrid,"$45,000",5
R0214,Domestic,SUV,Electric,"$45,000",6
R0214,Domestic,SUV,Hybrid,"$35,000",8
R0214,European,SUV,Hybrid,"$35,000",7
R0214,Asian,Sedan,Petrol,"$35,000",3
R0214,Domestic,Sedan,Electric,"$25,000",8
R0214,Asian,Sedan,Electric,"$45,000",3
R0214,Domestic,Compact,Hybrid,"$45,000",4
R0214,European,SUV,Hybrid,"$45,000",5
R0214,Domestic,Sedan,Hybrid,"$45,000",4
R0214,Asian,SUV,Electric,"$25,000",9
R0214,Domestic,Sedan,Petrol,"$25,000",5
R0215,Domestic,SUV,Electric,"$35,000",8
R0215,Asian,SUV,Electric,"$25,000",6
R0215,European,SUV,Petrol,"$35,000",7
R0215,Domestic,Sedan,Hybrid,"$45,000",6
R0215,Asian,Sedan,Petrol,"$35,000",8
R0215,Asian,Compact,Petrol,"$25,000",6
R0215,Asian,Sedan,Electric,"$45,000",6
R0215,Domestic,Sedan,Petrol,"$25,000",10
R0215,Asian,SUV,Hybrid,"$35,000",5
R0215,European,Sedan,Electric,"$25,000",6
R0215,Asian,Compact,Electric,"$45,000",3
R0215,Domestic,Compact,Electric,"$25,000",8
R0215,Asian,Compact,Hybrid,"$35,000",4
R0215,Asian,SUV,Hybrid,"$45,000",5
R0215,Asian,Sedan,Petrol,"$45,000",5
R0215,Asian,SUV,Petrol,"$25,000",8
R0216,Domestic,SUV,Petrol,"$35,000",5
R0216,Asian,SUV,Hybrid,"$45,000",5
R0216,Asian,Compact,Hybrid,"$35,000",6
R0216,Domestic,Sedan,Petrol,"$35,000",2
R0216,Asian,Compact,Electric,"$25,000",8
R0216,European,SUV,Electric,"$25,000",9
R0216,Asian,Sedan,Petrol,"$45,000",5
R0216,Asian,SUV,Electric,"$45,000",9
R0216,Domestic,SUV,Petrol,"$25,000",6
R0216,European,Compact,Hybrid,"$25,000",7
R0216,Domestic,Compact,Hybrid,"$35,000",6
R0216,European,Sedan,Petrol,"$45,000",4
R0216,Domestic,Compact,Petrol,"$25,000",3
R0216,Domestic,Sedan,Hybrid,"$35,000",5
R0216,Asian,Compact,Petrol,"$25,000",4
R0216,Domestic,SUV,Electric,"$35,000",8
R0217,European,Compact,Hybrid,"$45,000",2
R0217,Asian,SUV,Hybrid,"$35,000",5
R0217,Asian,SUV,Hybrid,"$25,000",9
R0217,European,Sedan,Petrol,"$45,000",4
R0217,European,SUV,Hybrid,"$25,000",9
R0217,Asian,Compact,Electric,"$45,000",2
R0217,European,SUV,Electric,"$35,000",5
R0217,Domestic,Sedan,Petrol,"$25,000",8
R0217,Asian,Sedan,Petrol,"$25,000",8
R0217,European,Sedan,Electric,"$35,000",5
R0217,Domestic,SUV,Electric,"$45,000",2
R0217,European,SUV,Petrol,"$45,000",4
R0217,European,Compact,Hybrid,"$25,000",9
